ID,Time_h,perc_ID_g,Species,Age/weight,Strain,Organ,Size_nm,Analysis method,NP_Type,NP_Shape,Ligand,Charge,PEG cover,provided_identifier,Name,Charge ,provided_identifier_type,pmcid,doi
69,16.0,10.2777777777777,Mouse,18.0,Balb/c mice,Liver,26.2,PET,Graphene Oxide,Nanoparticle,No,Negative,5000,23374706,,,pmid,,
69,24.0,10.1388888888888,Mouse,18.0,Balb/c mice,Liver,26.2,PET,Graphene Oxide,Nanoparticle,No,Negative,5000,23374706,,,pmid,,
69,48.0,8.05555555555555,Mouse,18.0,Balb/c mice,Liver,26.2,PET,Graphene Oxide,Nanoparticle,No,Negative,5000,23374706,,,pmid,,
70,0.5,10.5882352941176,Mouse,18.0,Balb/c mice,Liver,27.0,PET,Graphene Oxide,Nanoparticle,TRC105,Neutral,5000,22386918,66Ga-NOTA-GO-TRC105 27nm,,pmid,,
70,3.0,11.2941176470588,Mouse,18.0,Balb/c mice,Liver,27.0,PET,Graphene Oxide,Nanoparticle,TRC105,Neutral,5000,22386918,,,pmid,,
70,7.0,10.2941176470588,Mouse,18.0,Balb/c mice,Liver,27.0,PET,Graphene Oxide,Nanoparticle,TRC105,Neutral,5000,22386918,,,pmid,,
70,24.0,7.94117647058823,Mouse,18.0,Balb/c mice,Liver,27.0,PET,Graphene Oxide,Nanoparticle,TRC105,Neutral,5000,22386918,,,pmid,,
71,0.5,12.6344086021505,Mouse,18.0,Balb/c mice,Liver,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22386918,66Ga-NOTA-GO 22nm,,pmid,,
71,3.0,11.9892473118279,Mouse,18.0,Balb/c mice,Liver,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22386918,,,pmid,,
71,7.0,11.774193548387,Mouse,18.0,Balb/c mice,Liver,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22386918,,,pmid,,
71,24.0,11.6666666666666,Mouse,18.0,Balb/c mice,Liver,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22386918,,,pmid,,
72,0.5,18.5294117647058,Mouse,18.0,Balb/c mice,Liver,27.0,PET,Graphene Oxide,Nanoparticle,TRC105,Neutral,5000,22339280,64Cu-NOTA-GO-TRC105 27nm,,pmid,,
72,3.0,14.1176470588235,Mouse,18.0,Balb/c mice,Liver,27.0,PET,Graphene Oxide,Nanoparticle,TRC105,Neutral,5000,22339280,,,pmid,,
72,16.0,12.2058823529411,Mouse,18.0,Balb/c mice,Liver,27.0,PET,Graphene Oxide,Nanoparticle,TRC105,Neutral,5000,22339280,,,pmid,,
72,24.0,13.0882352941176,Mouse,18.0,Balb/c mice,Liver,27.0,PET,Graphene Oxide,Nanoparticle,TRC105,Neutral,5000,22339280,,,pmid,,
72,48.0,13.6764705882352,Mouse,18.0,Balb/c mice,Liver,27.0,PET,Graphene Oxide,Nanoparticle,TRC105,Neutral,5000,22339280,,,pmid,,
73,0.5,19.402985074626798,Mouse,18.0,Balb/c mice,Liver,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22339280,64Cu-NOTA-GO 22nm,,pmid,,
73,3.0,15.5223880597014,Mouse,18.0,Balb/c mice,Liver,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22339280,,,pmid,,
73,16.0,13.731343283582,Mouse,18.0,Balb/c mice,Liver,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22339280,,,pmid,,
73,24.0,11.9402985074626,Mouse,18.0,Balb/c mice,Liver,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22339280,,,pmid,,
73,48.0,10.7462686567164,Mouse,18.0,Balb/c mice,Liver,22.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,22339280,,,pmid,,
74,0.033,28.92918825561311,Mouse,30.0,Kunming mice,Liver,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,0,25356071,125I-NGO,,pmid,,
74,0.5,28.15198618307425,Mouse,30.0,Kunming mice,Liver,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,0,25356071,,,pmid,,
74,1.0,15.716753022452489,Mouse,30.0,Kunming mice,Liver,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,0,25356071,,,pmid,,
74,3.0,17.61658031088083,Mouse,30.0,Kunming mice,Liver,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,0,25356071,,,pmid,,
74,6.0,13.9032815198618,Mouse,30.0,Kunming mice,Liver,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,0,25356071,,,pmid,PMC5644339,10.1016/j.biomaterials.2016.07.029
75,0.033,12.671821305841927,Mouse,30.0,Kunming mice,Liver,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,6000,25356071,125I-NGO - PEG,,pmid,,
75,0.5,10.524054982817866,Mouse,30.0,Kunming mice,Liver,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,6000,25356071,,,pmid,PMC4902717,10.1016/j.biomaterials.2016.05.018
75,1.0,9.66494845360823,Mouse,30.0,Kunming mice,Liver,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,6000,25356071,,,pmid,,
75,3.0,8.376288659793802,Mouse,30.0,Kunming mice,Liver,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,6000,25356071,,,pmid,,
75,6.0,4.510309278350515,Mouse,30.0,Kunming mice,Liver,308.0,PET,Graphene Oxide,Nanosheets,No,Negative,6000,25356071,,,pmid,,
76,0.5,84.8837209302325,Mouse,,Mice,Liver,77.0,SPECT/CT,Graphene Oxide,Ribbon,No,,5000,https://doi.org/10.1016/j.carbon.2014.03.007, 99mTc-labeled PL-PEG-GONRs 77nm Ribbon,,doi,,
76,2.0,68.1395348837209,Mouse,,Mice,Liver,77.0,SPECT/CT,Graphene Oxide,Ribbon,No,,5000,https://doi.org/10.1016/j.carbon.2014.03.007,,,doi,,
76,4.0,57.906976744186,Mouse,,Mice,Liver,77.0,SPECT/CT,Graphene Oxide,Ribbon,No,,5000,https://doi.org/10.1016/j.carbon.2014.03.007,,,doi,,
76,6.0,45.1162790697674,Mouse,,Mice,Liver,77.0,SPECT/CT,Graphene Oxide,Ribbon,No,,5000,https://doi.org/10.1016/j.carbon.2014.03.007,,,doi,,
76,24.0,7.20930232558139,Mouse,,Mice,Liver,77.0,SPECT/CT,Graphene Oxide,Ribbon,No,,5000,https://doi.org/10.1016/j.carbon.2014.03.007,,,doi,,
77,0.5,20.1898734177215,Mouse,18.4,Balb/c mice,Liver,63.0,PET,Graphene Oxide,Nanoparticle,NOTA,,5000,27109431, 64Cu-NOTA–RGO–IONP–1stPEG 63nm,,pmid,,
77,3.0,19.8101265822784,Mouse,18.4,Balb/c mice,Liver,63.0,PET,Graphene Oxide,Nanoparticle,NOTA,,5000,27109431,,,pmid,,
77,6.0,19.5569620253164,Mouse,18.4,Balb/c mice,Liver,63.0,PET,Graphene Oxide,Nanoparticle,NOTA,,5000,27109431,,,pmid,,
77,24.0,17.8481012658227,Mouse,18.4,Balb/c mice,Liver,63.0,PET,Graphene Oxide,Nanoparticle,NOTA,,5000,27109431,,,pmid,,
77,48.0,17.4683544303797,Mouse,18.4,Balb/c mice,Liver,63.0,PET,Graphene Oxide,Nanoparticle,NOTA,,5000,27109431,,,pmid,,
78,0.5,32.6630434782608,Mouse,18.4,Balb/c mice,Liver,72.0,PET,Graphene Oxide,Nanoparticle,NOTA,,5000,27109431, 64Cu-NOTA–RGO–IONP–1stPEG -2nd PEG 72nm,,pmid,,
78,3.0,33.2065217391304,Mouse,18.4,Balb/c mice,Liver,72.0,PET,Graphene Oxide,Nanoparticle,NOTA,,5000,27109431,,,pmid,,
78,6.0,33.2065217391304,Mouse,18.4,Balb/c mice,Liver,72.0,PET,Graphene Oxide,Nanoparticle,NOTA,,5000,27109431,,,pmid,PMC4262629,10.1021/am506849p
78,24.0,30.7608695652173,Mouse,18.4,Balb/c mice,Liver,72.0,PET,Graphene Oxide,Nanoparticle,NOTA,,5000,27109431,,,pmid,,
78,48.0,29.4021739130434,Mouse,18.4,Balb/c mice,Liver,72.0,PET,Graphene Oxide,Nanoparticle,NOTA,,5000,27109431,,,pmid,PMC4218929,10.1021/mp500306k
79,48.0,15.0657894736842,Mouse,20.0,Balb/c mice,Liver,55.0,131I ,Graphene Oxide,Nanoparticle,No,,5000,26188609,131I-RGO-PEG.,,pmid,,
80,1.0,15.9574468085106,Mouse,22.0,Balb/c mice,Liver,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,125I-NGS-PEG 10-30nm,,pmid,PMC4038837,10.1038/srep05080
80,6.0,11.418439716312,Mouse,22.0,Balb/c mice,Liver,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,,
80,24.0,8.51063829787234,Mouse,22.0,Balb/c mice,Liver,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,PMC3834886,10.1021/nn403617j
80,72.0,5.46099290780141,Mouse,22.0,Balb/c mice,Liver,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,,
80,168.0,3.90070921985815,Mouse,22.0,Balb/c mice,Liver,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,,
80,336.0,2.48226950354609,Mouse,22.0,Balb/c mice,Liver,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,,
80,720.0,1.20567375886525,Mouse,22.0,Balb/c mice,Liver,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,PMC3223837,10.1172/JCI45600
80,1440.0,0.780141843971629,Mouse,22.0,Balb/c mice,Liver,20.0,125I,Graphene Oxide,Nanosheets,No,,10000,21162527,,,pmid,,
81,0.033333333,6.59186535764374,Mouse,,ICR mice,Liver,243.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,125I-s-GO 243nm,,pmid,,
81,0.083333333,11.009817671809218,Mouse,,ICR mice,Liver,243.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,,
81,0.166666667,10.448807854137435,Mouse,,ICR mice,Liver,243.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,,
81,0.5,6.24123422159887,Mouse,,ICR mice,Liver,243.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,,
81,3.0,5.12,Mouse,,ICR mice,Liver,243.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,,
82,0.033333333,0.511111111111108,Mouse,,ICR mice,Liver,914.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,125I-l-GO 914nm,,pmid,,
82,0.083333333,1.02222222222222,Mouse,,ICR mice,Liver,914.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,,
82,0.166666667,0.6,Mouse,,ICR mice,Liver,914.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,PMC6734012,10.1038/s41598-019-48748-3
82,0.5,0.533333333333332,Mouse,,ICR mice,Liver,914.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,,
82,3.0,0.755555555555552,Mouse,,ICR mice,Liver,914.0,125I,Graphene Oxide,Nanoparticle,No,,0,22830500,,,pmid,,
83,1.0,2.83,Mouse,20.0,Kunming mice,Liver,800.0,188Re,Graphene Oxide,Nanoparticle,No,Negative,0,https://doi.org/10.1016/j.carbon.2010.11.005,188Re–GO mostly upto 800nm,,doi,PMC4430331,10.2217/nnm.14.226
83,3.0,5.9,Mouse,20.0,Kunming mice,Liver,800.0,188Re,Graphene Oxide,Nanoparticle,No,Negative,0,https://doi.org/10.1016/j.carbon.2010.11.005,,,doi,,
83,6.0,4.66,Mouse,20.0,Kunming mice,Liver,800.0,188Re,Graphene Oxide,Nanoparticle,No,Negative,0,https://doi.org/10.1016/j.carbon.2010.11.005,,,doi,,
83,12.0,4.21,Mouse,20.0,Kunming mice,Liver,800.0,188Re,Graphene Oxide,Nanoparticle,No,Negative,0,https://doi.org/10.1016/j.carbon.2010.11.005,,,doi,,
83,24.0,3.04,Mouse,20.0,Kunming mice,Liver,800.0,188Re,Graphene Oxide,Nanoparticle,No,Negative,0,https://doi.org/10.1016/j.carbon.2010.11.005,,,doi,,
83,48.0,2.88,Mouse,20.0,Kunming mice,Liver,800.0,188Re,Graphene Oxide,Nanoparticle,No,Negative,0,https://doi.org/10.1016/j.carbon.2010.11.005,,,doi,PMC5102673,10.1002/advs.201600122
84,0.5,16.5,Mouse,20.2,Nude mice,Liver,220.0,PET,Graphene Oxide,Nanoparticle,follicle-stimulating hormone receptor mAb,Neutral,5000,27490486,64Cu-NOTA-GO-FSHR-mAb,,pmid,,
84,2.0,17.8,Mouse,20.2,Nude mice,Liver,220.0,PET,Graphene Oxide,Nanoparticle,follicle-stimulating hormone receptor mAb,Neutral,5000,27490486,,,pmid,,
84,4.0,15.8,Mouse,20.2,Nude mice,Liver,220.0,PET,Graphene Oxide,Nanoparticle,follicle-stimulating hormone receptor mAb,Neutral,5000,27490486,,,pmid,,
84,24.0,15.6,Mouse,20.2,Nude mice,Liver,220.0,PET,Graphene Oxide,Nanoparticle,follicle-stimulating hormone receptor mAb,Neutral,5000,27490486,,,pmid,,
85,0.5,18.8,Mouse,20.2,Nude mice,Liver,220.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,27490486,64Cu-NOTA-GO,,pmid,,
85,2.0,20.8,Mouse,20.2,Nude mice,Liver,221.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,27490486,,,pmid,,
85,4.0,19.1,Mouse,20.2,Nude mice,Liver,222.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,27490486,,,pmid,,
85,24.0,17.5,Mouse,20.2,Nude mice,Liver,220.0,PET,Graphene Oxide,Nanoparticle,No,Neutral,5000,27490486,,,pmid,PMC4550540,10.1021/acsnano.5b00526
86,72.0,25.0,Mouse,19.1,Balb/c mice,Liver,68.0,PET,Graphene Oxide,Nanoparticle,No,Negative,5000,27254470,64Cu-RGO-IONP-PEG 68nm,,pmid,PMC6832743,10.1021/acsnano.9b06691
86,240.0,20.8227848101265,Mouse,19.1,Balb/c mice,Liver,68.0,PET,Graphene Oxide,Nanoparticle,No,Negative,5000,27254470,,,pmid,,
86,408.0,17.6582278481012,Mouse,19.1,Balb/c mice,Liver,68.0,PET,Graphene Oxide,Nanoparticle,No,Negative,5000,27254470,,,pmid,,
87,0.25,31.21,Mouse,20.0,Nude mice,Liver,25.0,99mTc,Graphene Oxide,Nanoparticle,Folic Acid,,Yes,30133308,99mTc-nGO-PEG-FA,,pmid,,
87,0.5,28.24,Mouse,20.0,Nude mice,Liver,25.0,99mTc,Graphene Oxide,Nanoparticle,Folic Acid,,Yes,30133308,,,pmid,,
87,1.0,21.12,Mouse,20.0,Nude mice,Liver,25.0,99mTc,Graphene Oxide,Nanoparticle,Folic Acid,,Yes,30133308,,,pmid,PMC3086380,10.1021/ml1002844
87,2.0,17.75,Mouse,20.0,Nude mice,Liver,25.0,99mTc,Graphene Oxide,Nanoparticle,Folic Acid,,Yes,30133308,,,pmid,PMC3625170,10.1371/journal.pone.0061346
87,4.0,15.51,Mouse,20.0,Nude mice,Liver,25.0,99mTc,Graphene Oxide,Nanoparticle,Folic Acid,,Yes,30133308,,,pmid,PMC8265214,10.1021/acs.nanolett.1c00895
87,6.0,10.33,Mouse,20.0,Nude mice,Liver,25.0,99mTc,Graphene Oxide,Nanoparticle,Folic Acid,,Yes,30133308,,,pmid,,
87,24.0,7.13,Mouse,20.0,Nude mice,Liver,25.0,99mTc,Graphene Oxide,Nanoparticle,Folic Acid,,Yes,30133308,,,pmid,,
87,48.0,4.06,Mouse,20.0,Nude mice,Liver,25.0,99mTc,Graphene Oxide,Nanosheets,Folic Acid,,Yes,30133308,,,pmid,,
88,4.0,16.377358490566,Mouse,,Balb/c mice,Liver,75.0,125I,Graphene Oxide,Nanosheets,Dextran,,0,https://doi.org/10.1016/j.carbon.2011.05.057,125I–GO–DEX 50-100nm,,doi,,
88,24.0,9.58490566037736,Mouse,,Balb/c mice,Liver,75.0,125I,Graphene Oxide,Nanosheets,Dextran,,0,https://doi.org/10.1016/j.carbon.2011.05.057,,,doi,,
88,72.0,5.50943396226414,Mouse,,Balb/c mice,Liver,75.0,125I,Graphene Oxide,Nanosheets,Dextran,,0,https://doi.org/10.1016/j.carbon.2011.05.057,,,doi,,
88,168.0,1.66037735849056,Mouse,,Balb/c mice,Liver,75.0,125I,Graphene Oxide,Nanosheets,Dextran,,0,https://doi.org/10.1016/j.carbon.2011.05.057,,,doi,PMC5675572,10.1021/acs.chemmater.7b02567
89,48.0,14.0564516129032,Mouse,,Balb/c mice,Liver,50.0,125I,Graphene Oxide,Nanoparticle,No,,Yes,22378564, 125I-RGO–IONP–PEG 50nm,,pmid,,
90,0.5,24.2148760330578,Mouse,22.5,Nude mice,Liver,129.1,64Cu ,Silica,Nanoparticle,VEGF121,Negative,5000,25353068,64Cu-NOTA-MSN-PEG-VEGF121,,pmid,,
90,3.0,17.0247933884297,Mouse,22.5,Nude mice,Liver,129.1,64Cu ,Silica,Nanoparticle,VEGF121,Negative,5000,25353068,,,pmid,,
90,6.0,14.9586776859504,Mouse,22.5,Nude mice,Liver,129.1,64Cu ,Silica,Nanoparticle,VEGF121,Negative,5000,25353068,,,pmid,,
90,22.0,11.3223140495867,Mouse,22.5,Nude mice,Liver,129.1,64Cu ,Silica,Nanoparticle,VEGF121,Negative,5000,25353068,,,pmid,,
91,0.5,23.8333333333333,Mouse,22.5,Nude mice,Liver,125.2,64Cu ,Silica,Nanoparticle,No,Negative,5000,25353068,64Cu-NOTA-MSN-PEG,,pmid,PMC6854296,10.1002/smll.201903747
91,3.0,20.1666666666666,Mouse,22.5,Nude mice,Liver,125.2,64Cu ,Silica,Nanoparticle,No,Negative,5000,25353068,,,pmid,,
91,6.0,16.5,Mouse,22.5,Nude mice,Liver,125.2,64Cu ,Silica,Nanoparticle,No,Negative,5000,25353068,,,pmid,,
91,22.0,13.4166666666666,Mouse,22.5,Nude mice,Liver,125.2,64Cu ,Silica,Nanoparticle,No,Negative,5000,25353068,,,pmid,,
92,0.5,23.0833333333333,Mouse,17.0,Balb/c mice,Liver,175.3,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24937108,r 64Cu-MSN-800CW-TRC105(Fab). 80nm,,pmid,,
92,4.0,19.3333333333333,Mouse,17.0,Balb/c mice,Liver,175.3,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24937108,,,pmid,,
92,14.0,12.5,Mouse,17.0,Balb/c mice,Liver,175.3,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24937108,,,pmid,,
92,24.0,11.6666666666666,Mouse,17.0,Balb/c mice,Liver,175.3,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24937108,,,pmid,,
92,48.0,9.16666666666666,Mouse,17.0,Balb/c mice,Liver,175.3,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24937108,,,pmid,,
93,0.5,20.7894736842105,Mouse,17.0,Balb/c mice,Liver,80.0,64Cu ,Silica,Nanoparticle,No,,5000,24937108,r 64Cu-MSN-800CW,,pmid,,
93,4.0,19.298245614035,Mouse,17.0,Balb/c mice,Liver,80.0,64Cu ,Silica,Nanoparticle,No,,5000,24937108,,,pmid,,
93,14.0,16.1403508771929,Mouse,17.0,Balb/c mice,Liver,80.0,64Cu ,Silica,Nanoparticle,No,,5000,24937108,,,pmid,,
93,24.0,13.7719298245614,Mouse,17.0,Balb/c mice,Liver,80.0,64Cu ,Silica,Nanoparticle,No,,5000,24937108,,,pmid,,
93,48.0,10.438596491228,Mouse,17.0,Balb/c mice,Liver,80.0,64Cu ,Silica,Nanoparticle,No,,5000,24937108,,,pmid,,
94,0.5,27.6237623762376,Mouse,,mice,Liver,194.4,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24875656,4Cu-HMSN-ZW800-TRC105 150nm,,pmid,,
94,4.0,23.6633663366336,Mouse,,mice,Liver,194.4,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24875656,,,pmid,,
94,16.0,14.7524752475247,Mouse,,mice,Liver,194.4,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24875656,,,pmid,,
94,24.0,15.3465346534653,Mouse,,mice,Liver,194.4,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24875656,,,pmid,,
95,0.5,18.7,Mouse,,mice,Liver,150.0,64Cu ,Silica,Nanoparticle,No,,5000,24875656,4Cu-HMSN-ZW800,,pmid,,
95,4.0,14.5,Mouse,,mice,Liver,150.0,64Cu ,Silica,Nanoparticle,No,,5000,24875656,,,pmid,,
95,16.0,10.7,Mouse,,mice,Liver,150.0,64Cu ,Silica,Nanoparticle,No,,5000,24875656,,,pmid,,
95,24.0,11.1,Mouse,,mice,Liver,150.0,64Cu ,Silica,Nanoparticle,No,,5000,24875656,,,pmid,,
96,0.5,22.6315789473684,Mouse,17.0,Balb/c mice,Liver,168.0,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24083623,64Cu-NOTA-mSiO2-PEG-TRC105 - 80nm,,pmid,,
96,2.0,19.298245614035,Mouse,17.0,Balb/c mice,Liver,168.0,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24083623,,,pmid,,
96,5.0,17.3684210526315,Mouse,17.0,Balb/c mice,Liver,168.0,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24083623,,,pmid,,
96,16.0,15.6140350877193,Mouse,17.0,Balb/c mice,Liver,168.0,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24083623,,,pmid,,
96,24.0,15.0877192982456,Mouse,17.0,Balb/c mice,Liver,168.0,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24083623,,,pmid,,
96,48.0,11.4035087719298,Mouse,17.0,Balb/c mice,Liver,168.0,64Cu ,Silica,Nanoparticle,TRC105,Neutral,5000,24083623,,,pmid,PMC3545363,
97,0.5,16.1403508771929,Mouse,17.0,Balb/c mice,Liver,168.0,64Cu ,Silica,Nanoparticle,no,Neutral,5000,24083623,64Cu-NOTA-mSiO2-PEG5 - 80nm,,pmid,,
97,2.0,14.5614035087719,Mouse,17.0,Balb/c mice,Liver,168.0,64Cu ,Silica,Nanoparticle,no,Neutral,5000,24083623,,,pmid,,
97,5.0,13.1578947368421,Mouse,17.0,Balb/c mice,Liver,168.0,64Cu ,Silica,Nanoparticle,no,Neutral,5000,24083623,,,pmid,,
97,16.0,9.12280701754386,Mouse,17.0,Balb/c mice,Liver,168.0,64Cu ,Silica,Nanoparticle,no,Neutral,5000,24083623,,,pmid,,
97,24.0,9.12280701754386,Mouse,17.0,Balb/c mice,Liver,168.0,64Cu ,Silica,Nanoparticle,no,Neutral,5000,24083623,,,pmid,,
97,48.0,6.84210526315789,Mouse,17.0,Balb/c mice,Liver,168.0,64Cu ,Silica,Nanoparticle,no,Neutral,5000,24083623,,,pmid,,
98,4.0,4.3,Mouse,21.4,Nude mice,Liver,7.0,124I,Silica,Nanoparticle,cRGDY,Neutral,500,21670497,124I-cRGDY-PEG-dots 7nm,,pmid,,
98,24.0,2.14999999999999,Mouse,21.4,Nude mice,Liver,7.0,124I,Silica,Nanoparticle,cRGDY,Neutral,500,21670497,,,pmid,,
98,72.0,3.15,Mouse,21.4,Nude mice,Liver,7.0,124I,Silica,Nanoparticle,cRGDY,Neutral,500,21670497,,,pmid,,
98,96.0,2.09999999999999,Mouse,21.4,Nude mice,Liver,7.0,124I,Silica,Nanoparticle,cRGDY,Neutral,500,21670497,,,pmid,,
98,168.0,1.0,Mouse,21.4,Nude mice,Liver,7.0,124I,Silica,Nanoparticle,cRGDY,Neutral,500,21670497,,,pmid,,
99,4.0,1.35,Mouse,21.4,Nude mice,Liver,7.0,124I,Silica,Nanoparticle,No,Neutral,500,21670497,124I-PEG-dots,,pmid,,
99,24.0,0.800000000000001,Mouse,21.4,Nude mice,Liver,7.0,124I,Silica,Nanoparticle,No,Neutral,500,21670497,,,pmid,,
99,96.0,0.400000000000001,Mouse,21.4,Nude mice,Liver,7.0,124I,Silica,Nanoparticle,No,Neutral,500,21670497,,,pmid,,
100,0.5,23.7037037037037,Mouse,18.0,Nude mice,Liver,200.0,64Cu ,Silica,Nanoparticle,No,Neutral,5000,25955122,64Cu-NOTA-HMSN-PEG,,pmid,,
100,3.0,15.4629629629629,Mouse,18.0,Nude mice,Liver,200.0,64Cu ,Silica,Nanoparticle,No,Neutral,5000,25955122,,,pmid,PMC5197067,10.7150/thno.18078
100,6.0,14.8148148148148,Mouse,18.0,Nude mice,Liver,200.0,64Cu ,Silica,Nanoparticle,No,Neutral,5000,25955122,,,pmid,,
100,18.0,9.44444444444444,Mouse,18.0,Nude mice,Liver,200.0,64Cu ,Silica,Nanoparticle,No,Neutral,5000,25955122,,,pmid,,
101,0.5,23.0555555555555,Mouse,18.0,Nude mice,Liver,200.0,64Cu ,Silica,Nanoparticle,cRGDY,Neutral,5000,25955122,64Cu-NOTA-HMSN-PEG-cRGDyK ,,pmid,,
101,3.0,18.9814814814814,Mouse,18.0,Nude mice,Liver,200.0,64Cu ,Silica,Nanoparticle,cRGDY,Neutral,5000,25955122,,,pmid,,
101,6.0,16.7592592592592,Mouse,18.0,Nude mice,Liver,200.0,64Cu ,Silica,Nanoparticle,cRGDY,Neutral,5000,25955122,,,pmid,,
101,18.0,11.2962962962962,Mouse,18.0,Nude mice,Liver,200.0,64Cu ,Silica,Nanoparticle,cRGDY,Neutral,5000,25955122,,,pmid,,
102,0.5,15.47,Mouse,25.0,Swiss albino mice,Liver,900.0,99mTc,Silica,Nanoparticle,No,Negative,0,26249579,99mTc-DTPA-MSN,,pmid,,
102,1.0,17.84,Mouse,25.0,Swiss albino mice,Liver,900.0,99mTc,Silica,Nanoparticle,No,Negative,0,26249579,,,pmid,,
102,4.0,20.05,Mouse,25.0,Swiss albino mice,Liver,900.0,99mTc,Silica,Nanoparticle,No,Negative,0,26249579,,,pmid,,
103,0.5,36.1855670103092,Mouse,20.0,Balb/c mice,Liver,190.1,89Zr,Silica,Nanoparticle,TRC105,Neutral,5000,27980987,89Zr-bMSN‐PEG5k‐TRC105 190nm,,pmid,,
103,6.0,27.7319587628865,Mouse,20.0,Balb/c mice,Liver,190.1,89Zr,Silica,Nanoparticle,TRC105,Neutral,5000,27980987,,,pmid,,
103,24.0,43.8144329896907,Mouse,20.0,Balb/c mice,Liver,190.1,89Zr,Silica,Nanoparticle,TRC105,Neutral,5000,27980987,,,pmid,,
103,48.0,44.2268041237113,Mouse,20.0,Balb/c mice,Liver,190.1,89Zr,Silica,Nanoparticle,TRC105,Neutral,5000,27980987,,,pmid,,
104,0.5,33.012048192771,Mouse,20.0,Balb/c mice,Liver,190.1,89Zr,Silica,Nanoparticle,No,Neutral,5000,27980987,89Zr]bMSN‐PEG5k 190nm,,pmid,,
104,6.0,49.6385542168674,Mouse,20.0,Balb/c mice,Liver,190.1,89Zr,Silica,Nanoparticle,No,Neutral,5000,27980987,,,pmid,,
104,24.0,59.5180722891566,Mouse,20.0,Balb/c mice,Liver,190.1,89Zr,Silica,Nanoparticle,No,Neutral,5000,27980987,,,pmid,,
104,48.0,56.867469879518,Mouse,20.0,Balb/c mice,Liver,190.1,89Zr,Silica,Nanoparticle,No,Neutral,5000,27980987,,,pmid,PMC3512544,10.2147/IJN.S36847
105,0.5,29.7,Mouse,,Balb/c mice,Liver,150.0,89Zr,Silica,Nanoparticle,No,Very negative,5000,26213260,89Zr-MSN 150nm,,pmid,,
105,3.0,30.0,Mouse,,Balb/c mice,Liver,150.0,89Zr,Silica,Nanoparticle,No,Very negative,5000,26213260,,,pmid,,
